Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040]
Kenya,KEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.25779293,35.72697828,35.26004966,34.8598333,34.51251494,34.19632745,33.90489049,33.63815908,33.3882173,33.15640807,32.93723001,32.71142376,32.47218839,32.21993411,31.95122884,31.66512823
Kenya,KEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10357112,10400995,10459426,10534011,10621244,10715228,10814407,10918458,11024614,11133262,11242361,11345437,11439642,11524964,11599340,11661950
Kenya,KEN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,35.79324968,35.26018117,34.79148826,34.38909553,34.03900496,33.7197225,33.42465683,33.15354006,32.89894659,32.66253976,32.43873825,32.20838011,31.96512055,31.70923933,31.43679823,31.14706577
Kenya,KEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10502900,10548023,10606956,10681838,10769332,10863422,10962744,11067118,11173479,11282004,11390756,11493314,11586516,11670467,11743514,11804717
Kenya,KEN,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,36.72784933,36.19953112,35.73461907,35.33685034,34.99259659,34.67981588,34.39234132,34.13035513,33.88544508,33.65862784,33.44448163,33.2236479,32.98886241,32.74066636,32.47614278,32.19413016
Kenya,KEN,"Population ages 0-14, total",SP.POP.0014.TO,20860012,20949018,21066382,21215849,21390576,21578650,21777151,21985576,22198093,22415267,22633117,22838752,23026159,23195432,23342854,23466666
Kenya,KEN,"Population ages 05-09, female",SP.POP.0509.FE,3396094,3408808,3429157,3455611,3491200,3535324,3580925,3626319,3672304,3716994,3759377,3800372,3838836,3872850,3901618,3924764
Kenya,KEN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.73659612,11.55612397,11.40650314,11.28110836,11.1886095,11.1253017,11.0677518,11.01119734,10.95865277,10.90484016,10.84731685,10.78881402,10.72663237,10.65557534,10.57425671,10.4823711
Kenya,KEN,"Population ages 05-09, male",SP.POP.0509.MA,3443509,3456381,3477466,3504795,3540905,3585336,3631100,3676302,3721900,3766314,3808380,3848956,3886967,3920468,3948645,3971247
Kenya,KEN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.04169131,11.86187719,11.71551392,11.59429778,11.50539941,11.44563717,11.39149383,11.33750538,11.28728617,11.23638634,11.18181322,11.12615299,11.06688132,10.99859315,10.91979535,10.83048638
Kenya,KEN,"Population ages 10-14, female",SP.POP.1014.FE,3386998,3371795,3363851,3365484,3372059,3379196,3391463,3411411,3437518,3472812,3516622,3561912,3607036,3652850,3697442,3739802
Kenya,KEN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.70516116,11.43064703,11.18927226,10.98688505,10.80678917,10.63398448,10.48217317,10.35863775,10.25802092,10.18846542,10.1468709,10.11185515,10.07893005,10.0502778,10.02089419,9.988369344
Kenya,KEN,"Population ages 10-14, male",SP.POP.1014.MA,3432345,3417744,3409432,3410554,3416816,3423737,3436066,3456650,3483526,3519227,3563224,3608556,3653364,3698661,3742848,3784762
Kenya,KEN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.0026499,11.72928143,11.48630876,11.28253683,11.10219923,10.92975547,10.77963436,10.66011125,10.56437712,10.49922927,10.46200747,10.43122887,10.40177368,10.37633076,10.35067056,10.32190238
Kenya,KEN,"Population ages 15-19, female",SP.POP.1519.FE,3314668,3364487,3391085,3394249,3381383,3363157,3347785,3339686,3341160,3347592,3354577,3366698,3386506,3412564,3447820,3491580
Kenya,KEN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,11.45519517,11.40587404,11.27986315,11.08078899,10.83666756,10.58351139,10.34717373,10.14084562,9.970474064,9.821098993,9.679305803,9.557665244,9.462716034,9.389167703,9.344360165,9.325409644
Kenya,KEN,"Population ages 15-19, male",SP.POP.1519.MA,3327181,3386693,3421011,3429424,3419943,3403693,3388873,3380356,3381255,3387300,3393988,3406091,3426442,3453166,3488715,3532536
Kenya,KEN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,11.63490107,11.62271818,11.52531649,11.34496279,11.11235811,10.86576806,10.63158039,10.42482495,10.2542232,10.10563799,9.965113909,9.84596608,9.755685172,9.687611976,9.647878959,9.634022372
Kenya,KEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.72125591,61.18931664,61.58562987,61.90917649,62.17506905,62.40579109,62.6083597,62.78412895,62.94157295,63.07876546,63.20104708,63.32724117,63.46503879,63.61544636,63.78139184,63.96233201
Kenya,KEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,17596070,18076662,18542704,18992929,19430466,19861536,20288065,20708930,21125038,21534392,21937684,22341322,22747024,23155542,23567376,23981833
Kenya,KEN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,60.81043895,61.28128698,61.67912404,62.00388909,62.27083329,62.5022164,62.70538708,62.88198454,63.03998312,63.1771611,63.29905441,63.42441978,63.56067056,63.70905862,63.87284625,64.05135901
Kenya,KEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,17338382,17802558,18252095,18685271,19105136,19517919,19925359,20326171,20721548,21109774,21491490,21873053,22256290,22641812,23029884,23419925
Kenya,KEN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.63101445,61.09621228,61.4909369,61.8132005,62.07797572,62.30797314,62.50987415,62.68474338,62.84156231,62.97870593,63.1013175,63.22828905,63.36759531,63.51999419,63.68807372,63.8714251
Kenya,KEN,"Population ages 15-64, total",SP.POP.1564.TO,34934452,35879220,36794798,37678200,38535602,39379455,40213423,41035101,41846586,42644166,43429174,44214374,45003313,45797354,46597260,47401757
Kenya,KEN,"Population ages 20-24, female",SP.POP.2024.FE,2900422,2973446,3046693,3121713,3194706,3259324,3307866,3333495,3335985,3322660,3304006,3288263,3279810,3281109,3287439,3294350
Kenya,KEN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,10.02359816,10.08021297,10.13430218,10.19107246,10.238406,10.2567596,10.22379398,10.12204837,9.955032653,9.74795253,9.533388099,9.334995954,9.164580277,9.02748729,8.909694579,8.798644832
Kenya,KEN,"Population ages 20-24, male",SP.POP.2024.MA,2836210,2923677,3010970,3099615,3184896,3260139,3317998,3351063,3358616,3348566,3331819,3316573,3307632,3308258,3314086,3320590
Kenya,KEN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.918014253,10.03370362,10.1438967,10.25391194,10.34862572,10.40749386,10.4092312,10.33448548,10.18556664,9.990080822,9.782577595,9.587195547,9.417412081,9.28108147,9.164949205,9.055999112
Kenya,KEN,"Population ages 25-29, female",SP.POP.2529.FE,2471867,2547238,2624884,2700107,2772893,2845255,2916266,2987766,3061253,3132939,3196339,3243905,3268933,3271424,3258492,3240431
Kenya,KEN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.542550541,8.635333037,8.731225162,8.814708619,8.886579685,8.953725394,9.013456797,9.07225207,9.135195024,9.191352907,9.222723995,9.209070155,9.134185918,9.000841818,8.831240395,8.654636437
Kenya,KEN,"Population ages 25-29, male",SP.POP.2529.MA,2344469,2423918,2509570,2595666,2681448,2767812,2852645,2937577,3024077,3107467,3180966,3237401,3269523,3276859,3267072,3250838
Kenya,KEN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.198429559,8.318589841,8.454690298,8.586787626,8.712779493,8.835818352,8.949324887,9.059318446,9.171019618,9.270788297,9.339658491,9.358333572,9.308910439,9.192993806,9.034934176,8.865769649
Kenya,KEN,"Population ages 30-34, female",SP.POP.3034.FE,2118000,2166629,2221486,2284060,2352260,2422826,2496282,2572224,2646023,2717668,2788940,2858935,2929552,3002428,3073739,3137068
Kenya,KEN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.319617943,7.34504065,7.389390841,7.456489303,7.538530235,7.62438627,7.715390146,7.810472399,7.896092268,7.973039268,8.047213788,8.116184963,8.18587354,8.260739014,8.330518541,8.378570267
Kenya,KEN,"Population ages 30-34, male",SP.POP.3034.MA,2029995,2060488,2100589,2152553,2214730,2284171,2361187,2444513,2528504,2612418,2696951,2780038,2863361,2948519,3030829,3103618
Kenya,KEN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.098739443,7.071344031,7.076841625,7.120913054,7.196281028,7.291866787,7.407521915,7.53873744,7.668111556,7.79386369,7.918538588,8.03623883,8.152495366,8.271859254,8.381615155,8.46426745
Kenya,KEN,"Population ages 35-39, female",SP.POP.3539.FE,1843626,1896457,1942541,1983832,2023171,2064981,2112495,2166263,2227740,2294888,2364403,2436792,2511716,2584762,2655860,2726746
Kenya,KEN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.371404292,6.429138274,6.461529762,6.476373355,6.483867755,6.498283218,6.529197923,6.577786639,6.647877453,6.732695878,6.822253548,6.917769935,7.018340365,7.111592641,7.197973208,7.282671957
Kenya,KEN,"Population ages 35-39, male",SP.POP.3539.MA,1849025,1881119,1905187,1924164,1941875,1963515,1993088,2032134,2082843,2143621,2211495,2286773,2368279,2450644,2533094,2616301
Kenya,KEN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.465900999,6.455771454,6.418537945,6.365373836,6.309698147,6.268219922,6.252721032,6.266985873,6.316569986,6.395259058,6.493186286,6.610359525,6.742907896,6.875107702,7.005152178,7.135245261
Kenya,KEN,"Population ages 40-44, female",SP.POP.4044.FE,1487153,1545223,1605521,1667168,1727605,1784487,1836031,1881162,1921766,1960603,2001889,2048755,2101770,2162437,2228740,2297459
Kenya,KEN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.139467319,5.238424334,5.340490484,5.442599178,5.536633504,5.615597395,5.674717634,5.712086791,5.734810942,5.751975857,5.776254644,5.816176467,5.872852357,5.949627717,6.040381349,6.136118715
Kenya,KEN,"Population ages 40-44, male",SP.POP.4044.MA,1536930,1588000,1638314,1686831,1731177,1769537,1800702,1824281,1843070,1860748,1882243,1911393,1949708,1999391,2058872,2125298
Kenya,KEN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.374526569,5.449821006,5.519448235,5.580246753,5.625080897,5.648976403,5.649167307,5.625977639,5.589419751,5.551339859,5.526468602,5.525251052,5.551162203,5.609148055,5.693714691,5.796169153
Kenya,KEN,"Population ages 45-49, female",SP.POP.4549.FE,1184385,1227909,1274245,1322452,1373108,1426957,1483208,1541717,1601623,1660466,1715934,1766300,1810548,1850554,1888955,1929817
Kenya,KEN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.093126552,4.162706915,4.238555974,4.317248705,4.400541766,4.490488762,4.584227475,4.68137165,4.779459226,4.871441479,4.951160735,5.014319473,5.059109239,5.09152766,5.119489537,5.154210025
Kenya,KEN,"Population ages 45-49, male",SP.POP.4549.MA,1214872,1259406,1306094,1353591,1401795,1450872,1499768,1548066,1594739,1637535,1674683,1705025,1728214,1746969,1764754,1786257
Kenya,KEN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.248314028,4.322128108,4.400204126,4.477849039,4.554827469,4.631687097,4.70507659,4.774148013,4.836314433,4.885406768,4.917048734,4.92870589,4.920532445,4.900997463,4.880345051,4.871526387
Kenya,KEN,"Population ages 50-54, female",SP.POP.5054.FE,951489,981142,1012476,1046334,1083052,1122153,1163906,1208417,1254791,1303582,1355465,1409696,1466156,1524048,1581010,1634828
Kenya,KEN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.288260603,3.326147612,3.367826253,3.415838457,3.470967586,3.531301865,3.59734398,3.669318636,3.74446689,3.824422437,3.911061037,4.001962066,4.096792124,4.193193201,4.284889875,4.366343695
Kenya,KEN,"Population ages 50-54, male",SP.POP.5054.MA,950895,981332,1013439,1047976,1085354,1125006,1166936,1210961,1255810,1301398,1347853,1394196,1440053,1484489,1525368,1561028
Kenya,KEN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.325208112,3.367811985,3.414257067,3.466834953,3.526621377,3.591411296,3.660915407,3.734534048,3.808454,3.882580244,3.957440833,4.030193119,4.100085672,4.164628464,4.21833421,4.257277384
Kenya,KEN,"Population ages 55-59, female",SP.POP.5559.FE,755164,780896,807116,833386,859661,886523,914597,944311,976453,1011335,1048485,1088174,1130510,1174680,1221203,1270712
Kenya,KEN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.609777292,2.647296418,2.684733066,2.720654835,2.755044858,2.789798445,2.826791534,2.8673679,2.913868467,2.967034115,3.025301534,3.08919839,3.158917635,3.231958698,3.309733975,3.393852346
Kenya,KEN,"Population ages 55-59, male",SP.POP.5559.MA,727920,753636,779830,806076,832303,859129,887215,916899,948849,983442,1020143,1058972,1099774,1141420,1183817,1227080
Kenya,KEN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.545483099,2.586387026,2.627231412,2.666599666,2.70438728,2.74263642,2.783374154,2.827665302,2.87754491,2.933991764,2.995249158,3.061164773,3.131251155,3.202171346,3.273790816,3.346525743
Kenya,KEN,"Population ages 60-64, female",SP.POP.6064.FE,569298,593235,616658,639628,662629,685870,709631,733891,758245,782659,807649,833806,861523,891533,924118,958842
Kenya,KEN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.967441075,2.011112742,2.051207166,2.088115191,2.123594349,2.158364053,2.193293877,2.228434463,2.262706137,2.296147636,2.330391228,2.367077132,2.407303074,2.452922881,2.504564626,2.560901097
Kenya,KEN,"Population ages 60-64, male",SP.POP.6064.MA,520886,544290,567089,589373,611617,634046,656942,680319,703782,727279,751347,776589,803306,832099,863279,896377
Kenya,KEN,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.821497316,1.867937034,1.910512994,1.949720843,1.9873162,2.024094942,2.06096126,2.098066194,2.134338218,2.16975744,2.2060353,2.244880665,2.287152883,2.33439465,2.387359278,2.444622587
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.020951161,3.08370508,3.154320468,3.230990204,3.312416016,3.397881459,3.48674981,3.577711969,3.670209754,3.764826462,3.861722909,3.961335075,4.062772822,4.164619534,4.267379323,4.37253976
Kenya,KEN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,982755,1020193,1061046,1104895,1151447,1200567,1252108,1305621,1360887,1418068,1477162,1538351,1601225,1665254,1730616,1797785
Kenya,KEN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.396311365,3.458531841,3.529387698,3.607015381,3.690161746,3.7780611,3.869956089,3.964475398,4.061070282,4.160299142,4.262207342,4.367200113,4.474208888,4.581702051,4.690355517,4.801575212
Kenya,KEN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,755274,787982,823526,861500,901562,943573,987435,1032737,1079245,1127129,1176456,1227409,1279703,1332894,1387036,1442655
Kenya,KEN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.641136226,2.704256602,2.774444032,2.849949152,2.929427688,3.012210983,3.097784528,3.184901486,3.272992604,3.36266623,3.454200876,3.548063045,3.643542275,3.739339458,3.835783502,3.934444743
Kenya,KEN,"Population ages 65 and above, total",SP.POP.65UP.TO,1738029,1808174,1884573,1966395,2053009,2144139,2239544,2338358,2440132,2545197,2653618,2765760,2880928,2998148,3117652,3240439
Kenya,KEN,"Population ages 65-69, female",SP.POP.6569.FE,394320,414135,434245,454530,475101,496115,517272,538031,558450,578958,599716,620982,642725,664600,686584,709142
Kenya,KEN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.362734536,1.403949827,1.444439917,1.483850053,1.522607103,1.561224548,1.598759792,1.633711989,1.666490702,1.69853524,1.730422214,1.762894474,1.795930081,1.828550215,1.860797194,1.893996584
Kenya,KEN,"Population ages 65-69, male",SP.POP.6569.MA,335889,353769,372232,391087,410309,429923,449593,468821,487672,506545,525612,545122,565081,585171,605339,626050
Kenya,KEN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.174576757,1.21409215,1.254042039,1.293764439,1.333208084,1.372461869,1.410464015,1.445816989,1.478946958,1.511220175,1.54325462,1.575781991,1.608885584,1.641655683,1.674035448,1.707378422
Kenya,KEN,"Population ages 70-74, female",SP.POP.7074.FE,248006,262419,277588,293333,309434,325713,342246,359080,376122,393444,411149,429008,446575,463913,481384,499120
Kenya,KEN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.857084753,0.889620799,0.923347251,0.957608318,0.991675266,1.024985374,1.057797723,1.090334658,1.122399169,1.154279496,1.186330468,1.217903967,1.24783827,1.27638817,1.304658052,1.333063865
Kenya,KEN,"Population ages 70-74, male",SP.POP.7074.MA,196507,208006,220225,233046,246293,259859,273893,288442,303341,318559,334099,349714,365026,380108,395258,410615
Kenya,KEN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.68717191,0.713851275,0.741933547,0.770946808,0.800273824,0.829558542,0.859259209,0.889538532,0.91993235,0.950385973,0.980950463,1.010917383,1.039293604,1.066364597,1.093068985,1.11983987
Kenya,KEN,"Population ages 75-79, female",SP.POP.7579.FE,158524,161993,167163,173633,180796,189897,201009,212733,224942,237450,250094,262955,276087,289411,302989,316891
Kenya,KEN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.547842991,0.549170551,0.556039074,0.566836757,0.579415712,0.597587938,0.621267549,0.645956786,0.671257501,0.696624528,0.721621923,0.746497335,0.771452277,0.79627304,0.821167797,0.846361478
Kenya,KEN,"Population ages 75-79, male",SP.POP.7579.MA,126725,127832,129336,131215,133421,138566,146766,155511,164710,174229,183982,194084,204594,215391,226438,237736
Kenya,KEN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.443147769,0.438703865,0.435732038,0.43407554,0.433522474,0.442350775,0.460436143,0.479588518,0.499510641,0.519794678,0.540190866,0.561038775,0.582513892,0.604264154,0.62620375,0.648359781
Kenya,KEN,"Population ages 80 and above, female",SP.POP.80UP.FE,181906,181645,182051,183399,186115,188841,191582,195778,201373,208216,216203,225407,235838,247329,259658,272632
Kenya,KEN,"Population ages 80 and above, male",SP.POP.80UP.MA,96153,98375,101733,106151,111540,115226,117182,119962,123522,127796,132762,138487,145003,152225,160001,168254
Kenya,KEN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.336239791,0.337609311,0.342736408,0.351162365,0.362423306,0.367839797,0.367625162,0.369957448,0.374602654,0.381265404,0.389804926,0.400324897,0.412849196,0.427055024,0.442475319,0.45886667
Kenya,KEN,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.628649085,0.615790663,0.605561455,0.598720253,0.596463666,0.594263241,0.592131024,0.594471966,0.60092291,0.610859879,0.623832737,0.639904336,0.658988259,0.680490626,0.703732473,0.728153285
Kenya,KEN,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Population, female",SP.POP.TOTL.FE.IN,28935937,29497849,30063176,30631835,31203158,31777331,32354580,32933009,33510539,34085722,34657207,35225110,35787891,36345761,36897331,37441567
Kenya,KEN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.29494638,50.30636765,50.3185147,50.331271,50.34457454,50.35848011,50.37290995,50.38784386,50.40329964,50.41921241,50.43549231,50.45212194,50.46917024,50.4865814,50.50432421,50.52238759
Kenya,KEN,"Population, male",SP.POP.TOTL.MA.IN,28596556,29138563,29682577,30228609,30776029,31324914,31875538,32426026,32974272,33518908,34058702,34593776,35122510,35645173,36160435,36667296
Kenya,KEN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70505362,49.69363235,49.6814853,49.668729,49.65542546,49.64151989,49.62709005,49.61215614,49.59670036,49.58078759,49.56450769,49.54787806,49.53082976,49.5134186,49.49567579,49.47761241
Kenya,KEN,"Population, total",SP.POP.TOTL,57532493,58636412,59745753,60860444,61979187,63102245,64230118,65359035,66484811,67604630,68715909,69818886,70910401,71990934,73057766,74108863
Kenya,KEN,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Probability of dying among adolescents ages 10-19 years (per 1,000)",SH.DYN.1019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Rural population,SP.RUR.TOTL,39934454,40378792,40809337,41225039,41624602,42009058,42377105,42727816,43056893,43364314,43649033,43911890,44149525,44362973,44551356,44714324
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,69.412,68.863,68.305,67.737,67.159,66.573,65.977,65.374,64.762,64.144,63.521,62.894,62.261,61.623,60.981,60.336
Kenya,KEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.021,..,..,..,..,1.021,..,..,..,..,1.021,..,..,..,..,1.021
Kenya,KEN,Urban population,SP.URB.TOTL,17598039,18257620,18936416,19635405,20354585,21093187,21853013,22631219,23427918,24240316,25066876,25906996,26760876,27627961,28506410,29394539
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.588,31.137,31.695,32.263,32.841,33.427,34.023,34.626,35.238,35.856,36.479,37.106,37.739,38.377,39.019,39.664
Kenya,KEN,Urban population growth (annual %),SP.URB.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,77.27120696,75.76994819,74.29153056,72.86392585,71.48563845,70.17764592,68.98893062,67.93458749,66.99367563,66.15841253,65.42797305,64.73411367,64.02521073,63.30479362,62.59189118,61.89433777
Nigeria,NGA,"Age dependency ratio, old",SP.POP.DPND.OL,5.441404427,5.43472757,5.431754751,5.432894801,5.43748563,5.44662899,5.462370518,5.485705228,5.516930151,5.556508405,5.604632074,5.661220991,5.725349511,5.79675887,5.878358843,5.971924253
Nigeria,NGA,"Age dependency ratio, young",SP.POP.DPND.YG,71.82980253,70.33522062,68.85977581,67.43103105,66.04815282,64.73101693,63.52656011,62.44888227,61.47674548,60.60190412,59.82334098,59.07289268,58.29986121,57.50803475,56.71353234,55.92241352
Nigeria,NGA,"Age population, age 00, female",SP.POP.AG00.FE.IN,3550157,3587522,3618371,3646638.5,3680318.5,3709857.5,3734794.5,3763159,3784876,3802718,3821755.5,3837712,3848751.5,3856321,3863983.5,3866779
Nigeria,NGA,"Age population, age 00, male",SP.POP.AG00.MA.IN,3659512.5,3697651.5,3729073,3757988,3792153.5,3822261,3847716,3876754,3899544.5,3917356.5,3936246.5,3952956,3964395.5,3972155.5,3979978.5,3982944
Nigeria,NGA,"Age population, age 01, female",SP.POP.AG01.FE.IN,3447436,3480654,3518777,3550439.5,3579487,3613535.5,3643401,3668909.5,3697774.5,3720020,3738401,3757921.5,3774430,3786144,3794436.5,3802812
Nigeria,NGA,"Age population, age 01, male",SP.POP.AG01.MA.IN,3535307,3569715.5,3608521.5,3640702.5,3670362,3704862,3735297,3761377.5,3790936,3814269,3832674.5,3852113.5,3869449.5,3881675,3890287.5,3898941
Nigeria,NGA,"Age population, age 02, female",SP.POP.AG02.FE.IN,3377960,3417169,3450392,3488449,3520056,3548990,3582862,3612657,3638134.5,3666897,3689077.5,3707422,3726912,3743449,3755223.5,3763603
Nigeria,NGA,"Age population, age 02, male",SP.POP.AG02.MA.IN,3458268.5,3499085,3533514,3572265,3604414.5,3633993,3668348,3698752,3724845.5,3754328,3777627.5,3796048.5,3815503,3832913,3845253,3854008
Nigeria,NGA,"Age population, age 03, female",SP.POP.AG03.FE.IN,3300398,3347011,3386269,3419569,3457618,3489200,3518117.5,3551998,3581838,3607355,3636112.5,3658338.5,3676772.5,3696374,3713038,3724976.5
Nigeria,NGA,"Age population, age 03, male",SP.POP.AG03.MA.IN,3376941.5,3425797,3466612.5,3501074,3539775,3571873,3601414.5,3635754,3666178,3692281,3721724.5,3745041.5,3763533.5,3783082,3800593,3813072.5
Nigeria,NGA,"Age population, age 04, female",SP.POP.AG04.FE.IN,3219466,3269235,3315889,3355232,3388634,3426676,3458298.5,3487344,3521312,3551234.5,3576853,3605681,3628042,3646671,3666449.5,3683313.5
Nigeria,NGA,"Age population, age 04, male",SP.POP.AG04.MA.IN,3295681,3348027,3396839,3437655,3472134.5,3510765,3542843,3572444,3606802.5,3637233.5,3663362.5,3692805.5,3716181,3734798.5,3754452,3772080
Nigeria,NGA,"Age population, age 05, female",SP.POP.AG05.FE.IN,3165451,3188939,3238747,3285450.5,3324874.5,3358354,3396429,3428202.5,3457423,3491486.5,3521521.5,3547286,3576242.5,3598811,3617670.5,3637669
Nigeria,NGA,"Age population, age 05, male",SP.POP.AG05.MA.IN,3244853,3270205,3322499.5,3371266.5,3412065,3446532.5,3485118.5,3517253.5,3546929,3581287,3611731,3637905.5,3667380,3690855,3709594,3729359
Nigeria,NGA,"Age population, age 06, female",SP.POP.AG06.FE.IN,3146788.5,3136457.5,3160231,3210068,3256800,3296267,3329842.5,3368031.5,3399973.5,3429349.5,3463514,3493680,3519617,3548746,3571529,3590630.5
Nigeria,NGA,"Age population, age 06, male",SP.POP.AG06.MA.IN,3232222,3222520,3248024.5,3300263.5,3348969.5,3389725,3424194.5,3462801.5,3494999.5,3524718,3559075,3589544.5,3615781.5,3645320,3668884.5,3687740.5
Nigeria,NGA,"Age population, age 07, female",SP.POP.AG07.FE.IN,3127265.5,3120265.5,3110476.5,3134491,3184328,3231046.5,3270562,3304285,3342589,3374661.5,3404172.5,3438436.5,3468737,3494862,3524151,3547138
Nigeria,NGA,"Age population, age 07, male",SP.POP.AG07.MA.IN,3219977.5,3212731.5,3203382.5,3229005,3281172,3329799,3370526,3405045,3443677,3475904.5,3505654.5,3540019.5,3570526.5,3596844,3626435,3650082.5
Nigeria,NGA,"Age population, age 08, female",SP.POP.AG08.FE.IN,3108944.5,3104130,3097580.5,3088236.5,3112426,3162224,3208935,3248538,3282390,3320764,3352936,3382563,3416918,3447355,3473637,3503064.5
Nigeria,NGA,"Age population, age 08, male",SP.POP.AG08.MA.IN,3207412,3203190,3196242,3187180,3212879,3264959.5,3313524,3354265,3388829.5,3427457.5,3459702,3489483,3523863.5,3554422.5,3580802.5,3610439.5
Nigeria,NGA,"Age population, age 09, female",SP.POP.AG09.FE.IN,3096862.5,3089446,3084995.5,3078798.5,3069792.5,3094093.5,3143859,3190597,3230269.5,3264199,3302616,3334864,3364585.5,3399030,3429571,3455979
